ID	Elements	Generation	Position	Activity	Region	Visited
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	15	[0.708 0.17  0.002 0.062 0.032 0.002 0.02  0.004]	-0.952751582031244	447	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	16	[0.729 0.032 0.    0.072 0.006 0.047 0.109 0.005]	-0.8650705761718755	448	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	17	[0.67  0.295 0.001 0.    0.    0.    0.034 0.   ]	-0.952267353515622	447	True
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	18	[0.688 0.166 0.    0.001 0.076 0.    0.069 0.   ]	-0.8700998730468709	447	True
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	19	[0.749 0.232 0.    0.015 0.    0.    0.    0.004]	-0.9877957714843728	447	True
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	20	[0.    0.    0.001 0.    0.    0.018 0.112 0.869]	-0.1963945019531245	86	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	21	[0.    0.071 0.    0.    0.882 0.    0.    0.047]	-0.214535585937499	103	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	22	[ 0.121  0.798 -0.001  0.002  0.     0.033  0.007  0.04 ]	-0.6623571679687471	174	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	23	[ 0.035  0.    -0.001  0.     0.     0.936  0.     0.03 ]	-0.2089952050781253	85	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	24	[0.635 0.17  0.004 0.178 0.    0.011 0.    0.002]	-0.7785538281249991	442	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	25	[0.665 0.191 0.    0.    0.    0.    0.015 0.129]	-0.9535557714843724	447	True
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	26	[0.015 0.035 0.001 0.896 0.004 0.    0.    0.049]	-0.1193260351562502	66	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	27	[0.737 0.127 0.    0.    0.    0.136 0.    0.   ]	-0.591239326171876	448	True
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	28	[0.906 0.001 0.    0.    0.    0.    0.093 0.   ]	-0.8667641406250003	449	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	29	[0.307 0.478 0.001 0.    0.046 0.    0.    0.168]	-0.906352939453119	354	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	30	[0.465 0.295 0.    0.002 0.008 0.033 0.014 0.183]	-0.9496647265624972	426	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	31	[0.698 0.165 0.001 0.    0.    0.    0.136 0.   ]	-0.9473835937499973	447	True
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	32	[0.578 0.327 0.006 0.    0.    0.    0.035 0.054]	-0.9343029394531212	447	True
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	33	[0.4   0.228 0.003 0.    0.018 0.    0.09  0.261]	-0.950793583984372	426	True
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	34	[0.514 0.312 0.001 0.    0.    0.    0.024 0.149]	-0.9642264941406212	426	True
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	35	[0.213 0.437 0.003 0.    0.    0.    0.    0.347]	-0.8943574707031214	354	True
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	36	[0.375 0.319 0.003 0.    0.    0.    0.123 0.18 ]	-0.9550436914062456	426	True
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	37	[0.505 0.249 0.001 0.03  0.    0.    0.015 0.2  ]	-0.9749232519531216	426	True
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	38	[0.408 0.    0.    0.001 0.402 0.    0.154 0.035]	-0.6725198925781251	410	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	39	[0.39  0.312 0.    0.    0.131 0.    0.    0.167]	-0.7878009863281222	426	True
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	40	[0.642 0.    0.249 0.    0.    0.    0.109 0.   ]	-0.902212236328126	441	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	41	[0.378 0.005 0.    0.    0.    0.001 0.376 0.24 ]	-0.8600651757812504	417	True
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	42	[0.019 0.    0.    0.    0.495 0.    0.411 0.075]	-0.1675334082031239	72	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	43	[ 0.458  0.312 -0.001  0.004  0.     0.     0.055  0.172]	-0.9605773925781208	426	True
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	44	[0.54  0.144 0.003 0.001 0.    0.    0.133 0.179]	-0.937621142578122	426	True
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	45	[0.713 0.029 0.003 0.079 0.    0.    0.093 0.083]	-0.8357904003906249	448	True
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	46	[0.624 0.177 0.006 0.    0.    0.    0.168 0.025]	-0.9494762304687472	447	True
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	47	[0.508 0.384 0.001 0.    0.    0.    0.047 0.06 ]	-0.9268353515624956	432	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	48	[0.513 0.079 0.005 0.    0.    0.    0.187 0.216]	-0.8703900097656246	417	True
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	49	[0.575 0.277 0.    0.    0.    0.    0.015 0.133]	-0.9465368261718724	447	True
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	50	[0.667 0.197 0.    0.    0.    0.    0.129 0.007]	-0.9492416601562472	447	True
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	51	[0.49  0.255 0.001 0.    0.    0.    0.032 0.222]	-0.9499389648437478	426	True
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	52	[0.549 0.305 0.    0.    0.    0.    0.019 0.127]	-0.9593269335937458	447	True
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	53	[0.672 0.142 0.003 0.    0.005 0.    0.142 0.036]	-0.9430153222656236	447	True
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	54	[ 0.45   0.326 -0.001  0.     0.     0.     0.002  0.223]	-0.9579099121093716	426	True
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	55	[0.333 0.261 0.001 0.068 0.    0.    0.087 0.25 ]	-0.9117087011718696	397	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	56	[0.09  0.    0.    0.    0.    0.001 0.883 0.026]	-0.5883808007812508	90	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	57	[0.462 0.326 0.    0.    0.    0.    0.002 0.21 ]	-0.9579099121093716	426	True
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	58	[0.442 0.216 0.23  0.    0.    0.    0.    0.112]	-0.9830333691406252	431	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	59	[0.434 0.176 0.167 0.    0.    0.    0.12  0.103]	-0.9336949121093724	431	True
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	60	[0.    0.628 0.    0.    0.    0.    0.136 0.236]	-0.23276724609375	165	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	61	[0.382 0.008 0.007 0.    0.    0.222 0.359 0.022]	-0.5320792773437518	414	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	62	[0.474 0.28  0.075 0.044 0.    0.    0.    0.127]	-1.001988173828121	440	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	63	[0.341 0.498 0.001 0.128 0.    0.009 0.    0.023]	-0.7679112207031229	432	True
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	64	[0.267 0.292 0.    0.013 0.    0.143 0.    0.285]	-0.5823733398437508	368	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	65	[0.145 0.036 0.001 0.    0.058 0.003 0.351 0.406]	-0.623886240234375	88	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	66	[0.505 0.216 0.124 0.037 0.    0.    0.    0.118]	-1.0161029882812462	440	True
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	67	[0.179 0.014 0.    0.254 0.    0.    0.032 0.521]	-0.5606308886718775	340	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	68	[0.353 0.62  0.004 0.    0.    0.    0.023 0.   ]	-0.9387478515624956	348	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	69	[0.566 0.171 0.2   0.012 0.    0.    0.    0.051]	-0.9661268554687492	431	True
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	70	[0.539 0.    0.    0.112 0.178 0.    0.171 0.   ]	-0.590443193359375	419	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	71	[0.483 0.194 0.127 0.051 0.    0.    0.    0.145]	-1.0062144433593716	426	True
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	72	[ 0.275  0.445 -0.001  0.     0.     0.     0.281  0.   ]	-0.8564758789062458	353	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	73	[0.035 0.403 0.001 0.    0.524 0.    0.    0.037]	-0.2631168749999997	140	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	74	[0.316 0.167 0.001 0.013 0.002 0.002 0.402 0.097]	-0.8568397070312465	346	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	75	[0.021 0.    0.    0.    0.543 0.436 0.    0.   ]	-0.2006939843749988	69	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	76	[0.353 0.    0.    0.    0.197 0.    0.45  0.   ]	-0.6670124316406245	344	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	77	[0.025 0.34  0.001 0.    0.    0.01  0.    0.624]	-0.271273222656251	43	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	78	[0.262 0.541 0.    0.    0.184 0.    0.013 0.   ]	-0.6852932421874969	362	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	79	[0.013 0.042 0.001 0.    0.013 0.316 0.54  0.075]	-0.155464775390625	94	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	80	[0.043 0.008 0.001 0.431 0.511 0.    0.    0.006]	-0.1406115136718751	115	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	81	[0. 0. 1. 0. 0. 0. 0. 0.]	-0.2253440136718751	44	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	82	[0.499 0.017 0.    0.016 0.259 0.    0.    0.209]	-0.6954795312500021	413	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	83	[0.127 0.    0.    0.    0.5   0.    0.    0.373]	-0.6017656445312493	74	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	84	[0.449 0.028 0.001 0.    0.    0.    0.522 0.   ]	-0.8677267578125004	416	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	85	[0.496 0.223 0.119 0.027 0.    0.    0.    0.135]	-1.0159823535156225	440	True
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	86	[0.321 0.088 0.    0.072 0.087 0.    0.01  0.422]	-0.6818281347656271	384	True
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	87	[0.068 0.    0.001 0.    0.    0.494 0.01  0.427]	-0.2540939746093749	95	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	88	[0.384 0.076 0.    0.155 0.    0.    0.239 0.146]	-0.6997505468750009	408	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	89	[0.    0.    0.    0.384 0.    0.616 0.    0.   ]	-0.114544375	131	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	90	[0.519 0.158 0.17  0.01  0.    0.    0.    0.143]	-0.9817836718749982	431	True
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	91	[0.346 0.    0.322 0.    0.    0.    0.332 0.   ]	-0.903284960937502	421	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	92	[0.355 0.    0.    0.    0.629 0.    0.    0.016]	-0.7201949218750009	318	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	93	[0.293 0.262 0.003 0.    0.    0.003 0.253 0.186]	-0.8777620996093719	367	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	94	[0.25  0.    0.    0.    0.    0.    0.593 0.157]	-0.7184201660156262	323	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	95	[0.848 0.1   0.    0.052 0.    0.    0.    0.   ]	-0.9273146777343744	449	True
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	96	[0.225 0.529 0.    0.    0.    0.136 0.11  0.   ]	-0.4910957910156278	403	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	97	[0.01  0.555 0.    0.358 0.027 0.    0.05  0.   ]	-0.1422135644531246	171	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	98	[0.384 0.    0.    0.    0.436 0.18  0.    0.   ]	-0.6004731152343743	410	True
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	99	[0.449 0.239 0.    0.02  0.    0.004 0.288 0.   ]	-0.965984501953122	427	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	100	[0.398 0.24  0.    0.    0.106 0.    0.256 0.   ]	-0.7740090234374979	427	True
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	101	[0.061 0.407 0.001 0.    0.    0.    0.531 0.   ]	-0.2728982031249995	154	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	102	[0.286 0.083 0.    0.    0.    0.082 0.244 0.305]	-0.7414545703125	383	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	103	[0.351 0.221 0.    0.064 0.    0.    0.364 0.   ]	-0.9774999609374972	346	True
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	104	[0.302 0.416 0.    0.    0.    0.    0.    0.282]	-0.9172631347656206	354	True
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	105	[0.363 0.28  0.002 0.    0.    0.    0.355 0.   ]	-0.9378952441406224	427	True
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	106	[0.41 0.   0.   0.59 0.   0.   0.   0.  ]	-0.7188265820312504	420	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	107	[0.381 0.026 0.    0.136 0.    0.    0.457 0.   ]	-0.7000749707031262	416	True
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	108	[0.435 0.165 0.    0.002 0.    0.    0.398 0.   ]	-0.9473703710937472	416	True
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	109	[0.512 0.197 0.002 0.068 0.    0.    0.114 0.107]	-0.9445460058593712	440	True
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	110	[ 0.363  0.27  -0.001  0.079  0.     0.     0.289  0.   ]	-0.9304317187499962	427	True
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	111	[0.425 0.    0.575 0.    0.    0.    0.    0.   ]	-0.905047636718752	425	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	112	[0.381 0.035 0.    0.207 0.377 0.    0.    0.   ]	-0.6028615820312512	406	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	113	[0.415 0.    0.415 0.    0.    0.    0.17  0.   ]	-0.8916590917968754	425	True
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	114	[0.495 0.23  0.106 0.042 0.    0.    0.    0.127]	-1.021185712890622	440	True
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	115	[0.479 0.    0.    0.192 0.    0.329 0.    0.   ]	-0.458068896484376	407	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	116	[0.348 0.159 0.19  0.    0.    0.    0.303 0.   ]	-0.9568125097656228	359	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	117	[0.361 0.    0.425 0.    0.214 0.    0.    0.   ]	-0.7372699511718755	347	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	118	[0.299 0.    0.    0.    0.236 0.    0.263 0.202]	-0.5352606347656258	332	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	119	[0.499 0.231 0.071 0.051 0.    0.02  0.    0.128]	-1.0021407421874973	440	True
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	120	[0.226 0.    0.533 0.    0.    0.    0.241 0.   ]	-0.7339398339843763	345	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	121	[ 0.     0.    -0.001  0.     0.271  0.27   0.     0.46 ]	-0.2034595312499986	80	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	122	[0.098 0.32  0.    0.015 0.251 0.    0.    0.316]	-0.6260680566406227	250	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	123	[0.714 0.    0.002 0.009 0.275 0.    0.    0.   ]	-0.7215662500000007	443	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	124	[0.101 0.    0.    0.581 0.    0.    0.    0.318]	-0.5624713671874999	116	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	125	[ 0.435  0.    -0.001  0.409  0.     0.     0.     0.157]	-0.7066549511718763	420	True
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	126	[ 0.342  0.225 -0.001  0.433  0.     0.     0.     0.001]	-0.7585838378906234	361	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	127	[0.37  0.    0.429 0.201 0.    0.    0.    0.   ]	-0.7358246972656258	365	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	128	[0.389 0.213 0.001 0.217 0.    0.    0.    0.18 ]	-0.7816564843749992	430	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	129	[0.326 0.    0.    0.473 0.201 0.    0.    0.   ]	-0.5193623339843761	303	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	130	[0.537 0.113 0.    0.096 0.    0.    0.254 0.   ]	-0.7808669433593743	435	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	131	[0.729 0.121 0.145 0.005 0.    0.    0.    0.   ]	-0.9585932128906256	441	True
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	132	[0.28  0.    0.    0.535 0.    0.    0.185 0.   ]	-0.5989744140625002	298	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	133	[ 0.17   0.296 -0.001  0.044  0.019  0.     0.186  0.286]	-0.8491715039062464	367	True
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	134	[0.476 0.278 0.246 0.    0.    0.    0.    0.   ]	-1.023651220703126	431	True
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	135	[0.402 0.019 0.001 0.457 0.    0.121 0.    0.   ]	-0.5040347949218746	420	True
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	136	[0.217 0.143 0.    0.543 0.    0.    0.    0.097]	-0.6450770214843771	297	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	137	[0.022 0.028 0.    0.323 0.018 0.    0.232 0.377]	-0.0948758203125004	123	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	138	[0.478 0.255 0.233 0.034 0.    0.    0.    0.   ]	-1.050091972656248	431	True
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	139	[0.453 0.236 0.257 0.054 0.    0.    0.    0.   ]	-1.0610146874999975	431	True
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	140	[0.447 0.208 0.301 0.044 0.    0.    0.    0.   ]	-1.0403558984374968	431	True
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	141	[0.449 0.263 0.218 0.07  0.    0.    0.    0.   ]	-1.0097508105468758	431	True
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	142	[0.402 0.273 0.072 0.021 0.023 0.109 0.081 0.019]	-0.7996643945312468	440	True
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	143	[0.29  0.03  0.177 0.014 0.002 0.402 0.009 0.076]	-0.478606757812504	306	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	144	[0.233 0.186 0.    0.031 0.    0.    0.112 0.438]	-0.8275723925781222	366	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	145	[0.49  0.132 0.077 0.08  0.09  0.043 0.007 0.081]	-0.7979105664062511	440	True
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	146	[0.057 0.227 0.053 0.013 0.082 0.555 0.009 0.004]	-0.2179789746093756	34	False
